Id,DateReceived,ReceivedQ,DateValid,Authority,Constituency,AppType,AppCategory,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,Location,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA10/2016/0397/O,20/04/2016,Q1,20/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Outline permission for proposed farm dwelling and detached domestic garage,Site to immediate East of 244 Ballyconnell Road  Carrickaleese  Derrylin,"228,778","320,964",Approved,Approved,12/08/2016,Q2,,,15.6,, 
LA10/2016/0398/F,20/04/2016,Q1,21/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Urban,Urban extensions and alterations, ,Retention of sunroom to rear of dwelling,3  Meadowvale Park  Mullaghmore  Omagh  BT79 7RB,"246,314","373,750",Approved,Approved,22/06/2016,Q1,,,8.4,, 
LA10/2016/0400/LBC,21/04/2016,Q1,21/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Listed Building Consents,Local,Other,Urban, , ,Refurbishment of existing listed building; internal alterations to become part of adjacent Enniskillen Model Primary School (new replacement school building). Demolition of recent rear extensions; new glazed link from listed building to new school building.,Model School House Education Offices  28 Dublin Road  Enniskillen,"224,410","343,707",Approved,Approved,13/03/2017,Q4,,,44.6,, 
LA10/2016/0401/F,21/04/2016,Q1,21/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,"Proposed wind turbine with maximum output 250Kw,tower height 46m and maximum rotor diameter of 31m to generate electricity for either farm use or export to the grid.",Approximately 250m South West of 33 Enniskillen Road Derrynanny Irvinestown.,"223,832","355,355",Approved,Approved,17/11/2016,Q3,,,29,, 
LA10/2016/0402/F,21/04/2016,Q1,21/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Countryside, ,Single wind turbine,Amendment to existing wind turbine planning approval L/2014/0481. Change in rotor diameter from 39m to 44m,Lands 574m South East of 233 Coa Road  Cooltrain  Ballinamallard  Enniskillen,"228,704","348,849",Approved,Approved,05/10/2016,Q3,,,22.8,, 
LA10/2016/0403/F,20/04/2016,Q1,20/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Change of Use,Rural: Settlement, , ,Proposed change of use from existing store to a Post Office sorting office with an extension to existing yard,28 Main Street  Sixmilecross  Omagh,"257,099","367,956",Approved,Approved,01/03/2017,Q4,,,43.2,, 
LA10/2016/0404/F,21/04/2016,Q1,21/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,"Change of house type from that which was previously approved under K/2008/0563/F, to a two storey dwelling, garage and carport with associated works",9  Backglen Road  Ballynamullan  Omagh,"248,436","374,616",Approved,Approved,01/07/2016,Q2,,,9.8,, 
LA10/2016/0405/RM,22/04/2016,Q1,22/04/2016,Fermanagh and Omagh,WEST TYRONE,Reserved Matters,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling,42  Springhill Road  Newtownsaville  Omagh,"253,581","360,349",Approved,Approved,24/05/2016,Q1,,,4.2,, 
LA10/2016/0406/F,22/04/2016,Q1,22/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling,Approx 90m SE of 54 Foremass Road  Sixmilecross,"259,205","365,637",Approved,Approved,23/06/2016,Q1,,,8.4,, 
LA10/2016/0407/F,25/04/2016,Q1,25/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed double domestic garage with WC and utility room with storage area above,89  Moorfield Road  Trillick  BT78 3TX,"228,793","360,668",Approved,Approved,01/06/2016,Q1,,,5,, 
LA10/2016/0408/F,25/04/2016,Q1,25/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Civic,Rural: Countryside, , ,"11,000 Volt 3 Phase Wooden Pole Power Line",549m NE of 18 Devesky Road is the start of new Line  Pole Number 25/31a  Line finished at pole 24/80  288m S E of 135 Camlough Road,"263,368","374,997",Approved,Approved,21/06/2016,Q1,,,7.8,, 
LA10/2016/0409/F,22/04/2016,Q1,22/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed two storey dwelling with rear return and detached domestic garage to replace existing single storey dwelling.,97 Crom Road Screevagh  Lisnaskea.BT92 OFB,"237,766","330,150",Approved,Approved,21/07/2016,Q2,,,12,, 
LA10/2016/0410/F,22/04/2016,Q1,22/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Agricultural,Rural: Countryside, , ,Proposed free range bird poultry house (16000 birds) plus 2No feed storage bins and bird waste removal belt system.,Lands 100m South West of 27 Galloon Road Kevenagh Newtownbutler.BT92 8HQ,"238,838","323,067",Withdrawn,Withdrawn,,,31/10/2016,Q3,26.2,, 
LA10/2016/0411/F,22/04/2016,Q1,22/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed detached domestic garage to rear of existing domestic dwelling.,7 Underwood Park Coa Road Enniskillen.BT74,"225,167","345,546",Approved,Approved,02/06/2016,Q1,,,5.4,, 
LA10/2016/0412/F,22/04/2016,Q1,22/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Proposed side two storey extension to include new kitchen/dining, bedrooms with one ensuite and hotpress.",No60 Coleshill Crescent Coleshill Enniskillen.BT74 7LA,"222,687","343,726",Approved,Approved,01/08/2016,Q2,,,13.4,, 
LA10/2016/0413/F,26/04/2016,Q1,26/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Civic,Urban, ,Solar panels,Proposed solar PV panels on roof of building,Hillbank Fold  James Street  Omagh,"244,633","372,547",Approved,Approved,22/06/2016,Q1,,,7.8,, 
LA10/2016/0415/LBC,14/04/2016,Q1,14/04/2016,Fermanagh and Omagh,WEST TYRONE,Listed Building Consents,Local,Other,Rural: Countryside, , ,"Replacement of defective corrugated steel roof, timber doors and timber gable wall at existing listed outbuilding",94 Scraghy Road  Castlederg  Co Tyrone  BT81 7SH,"221,994","375,049",Pending, ,,,,,,1,6 - 12 months
LA10/2016/0416/F,22/04/2016,Q1,22/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Erection of domestic garage,18 Phoenix Manor Corry Belleek.BT93 3AG,"193,817","358,600",Approved,Approved,02/06/2016,Q1,,,5.4,, 
LA10/2016/0417/F,25/04/2016,Q1,25/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Agricultural,Rural: Countryside, , ,"Proposed free range poultry shed with 2No feed bins, a standby generator building and a manure storage shed (poultry shed to contain 16,000 free range egg laying hens)",Land opposite 9 Killylacky Road Drumbealimy Newtownbutler.BT92 6HW,"246,577","328,970",Approved,Approved,18/01/2017,Q4,,,36.6,, 
LA10/2016/0418/F,22/04/2016,Q1,22/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Extension and alterations to existing dwelling.,64 Inishmore Road Slee Lisbellaw.BT94 5NH,"227,509","335,895",Approved,Approved,08/06/2016,Q1,,,6.2,, 
LA10/2016/0419/F,22/04/2016,Q1,22/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Commercial,Rural: Settlement, , ,Proposed single storey storage facility to serve existing bakery.,Rear of Cherrytree Bakery 107-109 Main Street Lisnaskea. BT92 OJD,"236,253","333,960",Approved,Approved,04/10/2016,Q3,,,22.4,, 
LA10/2016/0420/F,25/04/2016,Q1,25/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Other,Rural: Countryside, , ,Proposed accessible level approach to entrance to building. This approach shall be freestanding and demountable for removal during off season.,Castle Coole Mansion House  Enniskillen.BT74 6JY,"226,022","343,057",Approved,Approved,22/06/2016,Q1,,,8,, 
LA10/2016/0421/F,27/04/2016,Q1,27/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Industrial,Rural: Countryside, , ,Extension to existing concrete manufacturing site and the erection of a shed for the production of concrete floor slabs,McGarrity Brothers Limited Concrete Distribution  15 Innishative Road  Carrickmore  BT79 9HS,"262,834","370,029",Pending, ,,,,,,1,6 - 12 months
LA10/2016/0422/F,27/04/2016,Q1,27/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Agricultural,Rural: Countryside, , ,Retention of underground tank for slurry,Approx 30m East of 14 Moylagh Road  Beragh,"254,181","366,713",Pending, ,,,,,,1,6 - 12 months
LA10/2016/0423/F,27/04/2016,Q1,27/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Civic,Urban, , ,"Demolition of ex office building and detached garage, widening of entrance and re-positioning of boundary wall to east of entrance to form temporary car park for 35 vehicles",37  Dublin Road  Omagh  BT78 1HE,"245,532","372,385",Withdrawn,Withdrawn,,,22/08/2016,Q2,15.8,, 
LA10/2016/0424/F,26/04/2016,Q1,26/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Proposed side, rear and front single storey extensions to include new lounge/store, bedrooms with en suite, utility and plant room.",115 Moybrone Road Moybrone Enniskillen.,"218,023","343,974",Approved,Approved,24/06/2016,Q1,,,8.2,, 
LA10/2016/0425/F,27/04/2016,Q1,27/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Urban,New single urban dwellings, ,Proposed retention of retirement single storey dwelling house.,Adjacent to 21 Knocknamoe Road  Killyclogher  Omagh  BT79 7LB,"247,119","373,593",Approved,Approved,01/12/2016,Q3,,,30.2,, 
LA10/2016/0426/O,26/04/2016,Q1,26/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Outline,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,Erection of 2 no semi detached dwellings (infill site),Adjoining and North West of 11 Abbey Road  Coolcrannel  Maguiresbridge.,"235,146","337,972",Refused,Refused,23/08/2016,Q2,,,16.2,, 
LA10/2016/0428/F,27/04/2016,Q1,27/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Commercial,Urban, , ,"Retention of temporary marquee, temporary server and temporary lobby",Silverbirch Hotel  5 Gortin Road  Omagh,"245,295","373,708",Refused,Refused,10/08/2016,Q2,,,14.2,, 
LA10/2016/0429/F,26/04/2016,Q1,26/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Settlement, , ,"Proposed club pavilion, covered spectator terraces and associated ground works.",St Molaise GAA Club St Molaise Park 5 Lack Road Irvinestown.,"224,047","358,498",Approved,Approved,01/06/2016,Q1,,,4.8,, 
LA10/2016/0430/F,25/04/2016,Q1,25/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Single storey side extension to dwelling to provide an orangery and a single storey rear extension to enlarge existing family dining, kitchen and utility.",41 Chanterhill Road Enniskillen.BT74 6DE,"224,418","344,568",Approved,Approved,24/06/2016,Q1,,,8.4,, 
LA10/2016/0431/F,27/04/2016,Q1,27/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Mixed Use,Rural: Countryside, , ,Retention of as built changes and location (ref L/2007/0866/F) of boat house and access lane.,Rossharbour 435 Boa Island Road Belleek.BT93 2AL,"203,560","361,916",Approved,Approved,14/07/2016,Q2,,,10.4,, 
LA10/2016/0432/F,27/04/2016,Q1,27/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Urban,Replacement single urban dwellings, ,Replacement dwelling (one and a half storey) and domestic garage,58 Sligo Road Rossorry Enniskillen.BT74 7AU,"222,956","343,371",Approved,Approved,08/03/2017,Q4,,,43.2,, 
LA10/2016/0433/F,29/04/2016,Q1,29/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Agricultural,Rural: Countryside, , ," Erection of 16,000 bird laying poultry unit,2No feed bins and all associated site works.",Site 100m South of 55 Deerpark Road Derryheanlish Rosslea.BT92 7FB,"254,382","334,778",Approved,Approved,27/02/2017,Q4,,,41.4,, 
LA10/2016/0434/F,29/04/2016,Q1,29/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Civic,Rural: Countryside, , ,"New 11kV overhead  12 span spur in a straight line from HV pole 8/123, 200m SW of 32 Greencastle Road, Mountfield (townland is Binnafreaghan) to HV term pole 8M/123, 525m SW of 22a Aghaboy Road, Aghaboy Upper, Omagh (generator site, townland is Binnafreaghan) .",200 metres SW of 32 Greencastle Road Mountfield (townland is Binnafreaghan) to 525m SW of 22a Aghaboy Road  Aghaboy Upper  Omagh (Generator site  Townland is Binnafreaghan).,"255,441","380,848",Withdrawn,Withdrawn,,,05/09/2016,Q2,17.2,, 
LA10/2016/0435/F,28/04/2016,Q1,28/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed internal alterations and rear extension with ramp access,122 Killadroy Road  Beragh,"252,217","360,999",Approved,Approved,17/06/2016,Q1,,,6.8,, 
LA10/2016/0437/F,03/05/2016,Q1,03/05/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Other,Rural: Countryside, , ,Proposed single storey rear extension and alterations and repairs to dwelling,94  Camcosy Road  Omagh  BT79 7SA,"260,434","385,988",Approved,Approved,22/06/2016,Q1,,,7,, 
LA10/2016/0438/F,27/04/2016,Q1,27/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Industrial,Rural: Countryside, , ,Provision of maintenance workshop,Crust and Crumb  78 Ballyconnell Road  Derrylea  Derrylin  BT92 9DS,"227,839","325,428",Approved,Approved,17/08/2016,Q2,,,15.2,, 
LA10/2016/0439/F,28/04/2016,Q1,28/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling and domestic garage,170m  approx. north west of 86 Cloy Road  Carrickagreany  Ederney  BT93 1JL,"226,330","364,451",Approved,Approved,14/07/2016,Q2,,,10.2,, 
LA10/2016/0440/F,03/05/2016,Q1,03/05/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Urban,Urban other, ,Change of house type (Plot 23 only) to that approved under K/2014/0548/F,Lands around and incorporating 71 Brookmount Road  Omagh,"244,013","372,628",Approved,Approved,19/07/2016,Q2,,,10.4,, 
LA10/2016/0441/F,29/04/2016,Q1,29/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed replacement dwelling and domestic garage,Site 270m East of 6a Maine Road  Omagh  Co Tyrone  N Ireland,"250,097","374,519",Approved,Approved,11/08/2016,Q2,,,14,, 
LA10/2016/0442/F,28/04/2016,Q1,28/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,One and a half storey detached dwelling house,Adjacent to 113 Lakemount Road  Dromore  Co Tyrone,"237,076","359,746",Approved,Approved,12/08/2016,Q2,,,14.4,, 
LA10/2016/0445/A,29/04/2016,Q1,29/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Consent to Display,Local,Other,Rural: Settlement, , ,"Proposed alteration to existing free standing entrance sign, new front and side facia signs and new entrance plaque gate pier sign.",86 Main Street  Lisnakea,"236,275","334,083",Approved,Approved,08/12/2016,Q3,,,30.8,, 
LA10/2016/0446/F,29/04/2016,Q1,29/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed two storey extension to side and rear of existing dwelling to form additional living and bedroom accommodation,7 Lower Celtic Park  Enniskillen,"224,438","343,514",Approved,Approved,08/06/2016,Q1,,,5.2,, 
LA10/2016/0449/F,29/04/2016,Q1,29/04/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Erection of 2no detached dwellings and 2no Detached domestic garages,Lands approx. 55 m south east of 8 Mullagharan Road  Omagh,"241,599","374,146",Approved,Approved,28/09/2016,Q2,,,20.6,, 
LA10/2016/0452/F,04/05/2016,Q1,04/05/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Civic,Rural: Countryside, , ,New 11kV interconnector from HV pole 4/3D to HV pole 108/6,350m North of 8 Inisclan Road  Mountfield  Co Tyrone (Townland is Aghalane)  to 10m NW of 30 Inisclan Road  Mountfield  Co Tyrone (Townland is Aghalane). Works consists of 17 span of overhead new build from HV pole 4/3D to HV pole 108/6,"254,116","379,089",Approved,Approved,21/06/2016,Q1,,,6.6,, 
LA10/2016/0453/F,03/05/2016,Q1,03/05/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Erection of dwelling and detached garage,Approx. 70m East of 55 Derrygonnelly Road  Kinarla  Enniskillen,"221,240","344,964",Approved,Approved,29/11/2016,Q3,,,29.2,, 
LA10/2016/0457/F,03/05/2016,Q1,03/05/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Double garage with attic storage above,53  Skreen Road  Omagh,"240,460","365,987",Approved,Approved,19/07/2016,Q2,,,10.4,, 
LA10/2016/0458/F,29/04/2016,Q1,29/04/2016,Fermanagh and Omagh,FERMANAGH AND SOUTH TYRONE,Full,Local,Civic,Rural: Settlement, , ,Proposed alterations to existing vehicular entrance to provide accessible car parking within curtilage of site and alterations at main entrance to building to provide level access,Lisnaskea Credit Union Building  86 Main Street  Lisnaskea,"236,275","334,083",Approved,Approved,08/06/2016,Q1,,,5.2,, 
LA10/2016/0459/F,03/05/2016,Q1,03/05/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Urban,Urban housing developments, ,Erection of 2 no. dwellings,Land to the rear of 16 and 18 Randall Drive  Omagh,"244,062","372,781",Approved,Approved,25/01/2017,Q4,,,36.6,, 
LA10/2016/0460/F,04/05/2016,Q1,04/05/2016,Fermanagh and Omagh,WEST TYRONE,Full,Local,Residential,Urban,New single urban dwellings, ,Dwelling house,50m North of 41 Strathroy Road  Omagh,"244,700","374,522",Approved,Approved,11/07/2016,Q2,,,9.4,, 
