Id,DateReceived,ReceivedQ,DateValid,Authority,Constituency,AppType,AppCategory,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,Location,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA03/2017/0837/F,13/09/2017,Q2,13/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey front extension and alterations to dwelling.,19 The Meadow  Stiles Way  Antrim BT41 1EY,"314,972","388,224",Approved,Approved,10/11/2017,Q3,,,8.4,, 
LA03/2017/0838/F,13/09/2017,Q2,13/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,Proposed single storey rear extension to existing dwelling.,22 Bridge Park  Templepatrick BT39 0AE,"323,004","385,261",Approved,Approved,25/10/2017,Q3,,,6,, 
LA03/2017/0839/O,08/09/2017,Q2,13/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and garage,20m South East of 161 Staffordstown Road Randalstown,"304,723","386,766",Withdrawn,Withdrawn,,,14/12/2017,Q3,13.2,, 
LA03/2017/0840/F,11/09/2017,Q2,11/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Industrial,Rural: Countryside, , ,Proposed workshop and store,Approx 65m NE of 96 Lylehill Road  Templepatrick,"324,874","382,034",Pending, ,,,,,,1,6 - 12 months
LA03/2017/0841/F,11/09/2017,Q2,11/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Proposed two storey dwelling and garage and extension of curtilage (Change of house type from that approved under LA03/2017/0214/RM),300m south west of 219 Seven Mile Straight  Nutts Corner  Crumlin  BT29 4YS,"323,434","380,053",Approved,Approved,21/12/2017,Q3,,,14.6,, 
LA03/2017/0842/O,11/09/2017,Q2,11/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling and garage,140m east of 9a Creggan Road  Cranfield  Randalstown  Antrim  BT41 3LN,"305,885","386,410",Approved,Approved,29/01/2018,Q4,,,19.2,, 
LA03/2017/0843/F,12/09/2017,Q2,12/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Industrial,Rural: Countryside, , ,Provision of second baler for waste management purposes,44 Largy Road  Crumlin  BT29 4RN,"312,290","376,421",Approved,Approved,08/11/2017,Q3,,,8.2,, 
LA03/2017/0844/A,13/09/2017,Q2,13/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Consent to Display,Local,Other,Urban, , ,Corporate signage,Block A  Ballycraigy Business Park  655 Antrim Road  Newtownabbey  BT36 4RG,"328,469","384,175",Approved,Approved,20/10/2017,Q3,,,5.4,, 
LA03/2017/0845/F,15/09/2017,Q2,15/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Urban,Urban housing developments, ,"Erection of 5 two bedroom and 30 three bedroom dwellings with associated car parking, amenity space, landscaping and site works (35 residential units)",Lands adjacent to 9 11 and 15 Sealstown Road and east of 1 3 4 and 5 Cotton Mount Row  Mallusk  BT36 4QU,"328,445","383,009",Pending, ,,,,,,1,6 - 12 months
LA03/2017/0846/F,13/09/2017,Q2,13/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Change of Use,Rural: Countryside, , ,Continuation of use of land for staff car park for John Mulholland Motors and provision of new stone wall along Castle Road frontage and associated landscaping,Land opposite 211A Castle Road  Randalstown,"309,244","389,839",Approved,Approved,08/12/2017,Q3,,,12.4,, 
LA03/2017/0847/A,15/09/2017,Q2,15/09/2017,Antrim and Newtownabbey,BELFAST NORTH,Consent to Display,Local,Other,Urban, , ,Shopping mall external signage re-branding,Abbeycentre  Longwood Road  Newtownabbey  BT37 9UH,"334,402","380,624",Approved,Approved,27/10/2017,Q3,,,6,, 
LA03/2017/0848/F,15/09/2017,Q2,15/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Other,Rural: Countryside, , ,Proposed annex accommodation to allow for downstairs living accommodation (disabled access facility),173 Staffordstown Road  Randalstown  BT41 3LT,"304,200","386,965",Approved,Approved,15/12/2017,Q3,,,13,, 
LA03/2017/0849/F,08/09/2017,Q2,12/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Mixed Use,Rural: Countryside, , ,"Retention of distribution substation; delivery client substation, communications building with an aerial, wind sensor and air conditioning unit; inverters; transformers including a GRP Premag kiosk/box; production pillars; revised CCTV camera design and CCTV camera locations; revised internal track and compound area arrangement all as approved under T/2014/0066/F",20 Knockcairn Road  Crumlin  Co Antrim  BT29 4UE,"318,573","374,887",Approved,Approved,06/12/2017,Q3,,,12.2,, 
LA03/2017/0850/A,15/09/2017,Q2,15/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Consent to Display,Local,Other,Urban, , ,Installation of 8.No. internally illuminated signs and installation of 6 No. non-illuminated signage and 3 No. Flag Poles.,Dennison Commercials Ltd  37 Hillhead Road  Ballyclare BT39 9DS,"329,268","390,803",Approved,Approved,06/02/2018,Q4,,,19.6,, 
LA03/2017/0853/F,18/09/2017,Q2,18/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Mixed Use,Urban, , ,Extension to builder's supplies warehouse and yard and extension to existing secondary storage building,Islandbawn Stores  128 Belfast Road  Muckamore  Antrim  BT41 2BA,"317,613","385,581",Approved,Approved,09/02/2018,Q4,,,20,, 
LA03/2017/0855/F,18/09/2017,Q2,18/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,"Proposed development of 2 detached dwellings and detached garages with associated landscaping, site works and access in accordance with PPS21 CTY8",Lands between 9 and 15 Crosshill Road  Crumlin  BT29 4BQ,"316,124","377,726",Withdrawn,Withdrawn,,,17/01/2018,Q4,16.6,, 
LA03/2017/0856/O,19/09/2017,Q2,19/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site of dwelling and garage (infill),Between 3 and 9 Ballyhill Road  Nutts Corner  Crumlin,"322,717","377,848",Approved,Approved,13/12/2017,Q3,,,12.2,, 
LA03/2017/0857/F,19/09/2017,Q2,21/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Rural: Settlement,Rural extensions and alterations (settlement), ,First floor side extension and single storey rear extension to dwelling,32 Kilbride Grove  Doagh  Ballyclare  BT39 0BG,"325,537","391,993",Approved,Approved,04/01/2018,Q4,,,14.2,, 
LA03/2017/0858/F,18/09/2017,Q2,18/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Mixed Use,Rural: Countryside, , ,Enclosed compound for storage of de-polluted ELV's and ancillary store,Extension to existing ELV storage compound at 8 Tamlough Road  Randalstown  Antrim  BT41 3DP,"307,723","394,862",Pending, ,,,,,,1,6 - 12 months
LA03/2017/0859/F,20/09/2017,Q2,20/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Demolition of existing 2 storey dwelling house and attached barn and erection of proposed 2 storey replacement dwelling with attached garage,195 Templepatrick Road  Ballyclare  BT39 0RA,"325,593","387,617",Approved,Approved,13/11/2017,Q3,,,7.6,, 
LA03/2017/0860/F,20/09/2017,Q2,20/09/2017,Antrim and Newtownabbey,EAST ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Demolish existing first floor link between dwelling and rear bedroom and erect new 2 storey extension to link the existing dwelling and rear bedroom,55 Old Manse Road  Jordanstown  Newtownabbey,"335,732","383,490",Approved,Approved,13/11/2017,Q3,,,7.6,, 
LA03/2017/0865/A,22/09/2017,Q2,22/09/2017,Antrim and Newtownabbey,BELFAST NORTH,Consent to Display,Local,Other,Urban, , ,"New Primark External Signage to rear of Unit 1, side of Level 1 carpark deck and side of Level 3 carpark deck",Abbeycentre  Longwood Road  Newtownabbey  BT37 9UH,"334,401","380,626",Approved,Approved,30/10/2017,Q3,,,5.2,, 
LA03/2017/0866/F,22/09/2017,Q2,22/09/2017,Antrim and Newtownabbey,BELFAST NORTH,Full,Local,Other,Urban, , , Single storey extension to rear of dwelling. Level access to front of dwelling.,5 Church Drive  Newtownabbey  BT36 6EX,"332,205","382,157",Approved,Approved,27/11/2017,Q3,,,9.2,, 
LA03/2017/0867/F,21/09/2017,Q2,21/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Alterations and Extensions consisting of single storey rear extension and two storey extension.,93 Ballycorr Road  Ballyclare BT39 9DE,"329,000","391,672",Approved,Approved,19/12/2017,Q3,,,12.6,, 
LA03/2017/0869/F,21/09/2017,Q2,21/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed single storey kitchen and utility room extension to rear of existing dwelling. Including new windows to rear elevation at bathroom and bedroom.,17 Dundesert Road  Crumlin BT29 4SL,"318,693","378,342",Approved,Approved,17/11/2017,Q3,,,8.2,, 
LA03/2017/0870/F,21/09/2017,Q2,21/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Civic,Rural: Countryside, , ,Amended Existing Access,65 Ballycraigy Road  Newtownabbey BT36 4SX,"329,773","384,400",Approved,Approved,21/12/2017,Q3,,,13,, 
LA03/2017/0871/F,13/09/2017,Q2,20/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Mixed Use,Rural: Countryside, , ,"Retention of client substation, communications building with an aerial, wind sensor and air conditioning unit; inverters; transformers including a GRP Premag kiosk/box; production pillar; revised CCTV camera design and CCTV camera location; revised internal track arrangement all as approved under T/2014/0201/F",Adajcent land north and west of 63 Moira Road  Crumlin  Co Antrim  BT29 4JL,"317,738","376,072",Approved,Approved,30/11/2017,Q3,,,10.2,, 
LA03/2017/0873/F,25/09/2017,Q2,25/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Urban,Urban housing developments, ,Proposed residential development comprising two storey building containing 6no. two bed apartments (revised proposal),21 Carwood Park South  Newtownabbey  BT36 5HJ,"331,502","383,229",Approved,Approved,21/02/2018,Q4,,,20.6,, 
LA03/2017/0878/F,26/09/2017,Q2,28/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Urban,Urban housing developments, ,"Development of 23 dwellings consisting of 4 no. semi detached houses, 1 no. detached house and 18 no. apartments with associated site works (Drainage Assessment; new and amended plans received - February 2018)",31 Belfast Road  Antrim  BT41 1NY,"315,851","386,201",Pending, ,,,,,,1,6 - 12 months
LA03/2017/0880/F,25/09/2017,Q2,29/09/2017,Antrim and Newtownabbey,BELFAST NORTH,Full,Local,Change of Use,Urban, , ,Conversion of the ground floor of the laundry block into a 1 bedroom flat.,Laundry Block  Whitehouse Court  301-303 Shore Road  BT37 9RY,"335,092","381,200",Approved,Approved,06/12/2017,Q3,,,9.6,, 
LA03/2017/0881/F,26/09/2017,Q2,18/10/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Commercial,Rural: Countryside, , ,"Retention of the side and rear store room extensions to the existing workshop building, along with the modular showroom for a period of 4 years",26 Cherryburn Road  Rickamore  Templepatrick  Antrim  BT39 0JD,"322,834","383,121",Approved,Approved,31/01/2018,Q4,,,14.2,, 
LA03/2017/0882/O,27/09/2017,Q2,02/10/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for proposed dwelling and garage with associated site and access works,Adjacent to 71 Largy Road and north east of entrance of 73 Largy Road  Gortnagallon  Crumlin  BT29 4RS,"311,139","376,312",Pending, ,,,,,,1,< 6 months
LA03/2017/0886/O,27/09/2017,Q2,27/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling and garage,280m NW of 8 Maxwells Road  Ballymena,"317,439","396,502",Approved,Approved,05/01/2018,Q4,,,13.6,, 
LA03/2017/0887/F,28/09/2017,Q2,28/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed domestic triple garage and garden room,78 Moira Road  Crumlin,"317,925","375,409",Approved,Approved,12/02/2018,Q4,,,18.6,, 
LA03/2017/0888/F,28/09/2017,Q2,28/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Change of Use,Rural: Countryside, , ,Partial change of use to bio diesel production plant.  (It is proposed to use one of the warehouse bays to install a processing plant for the transformation of waste cooking oil into biodiesel.  A methanol store will be constructed within an existing building.  A purpose-built liquid interceptor and bund will also be installed.  An existing office building will be used for administration and a materials testing laboratory.  A weighbridge will be installed),80m NW of 4 Ballyhartfield Road  Ballyclare,"324,986","387,245",Pending, ,,,,,,1,6 - 12 months
LA03/2017/0889/F,29/09/2017,Q2,04/10/2017,Antrim and Newtownabbey,BELFAST NORTH,Full,Local,Civic,Urban, , ,New car park providing 12 customer parking spaces to serve adjacent shop units,180 Ballyclare Road  Newtownabbey  BT36 5JR,"331,397","383,427",Approved,Approved,21/12/2017,Q3,,,11.2,, 
LA03/2017/0890/A,29/09/2017,Q2,29/09/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Consent to Display,Local,Other,Urban, , ,Installation of a free standing 6.5 metre totem (Amended proposal description),Land 73m South of Omniplex Cinema  Junction One Outlet Centre  Ballymena Road  Antrim,"314,141","388,447",Approved,Approved,15/12/2017,Q3,,,11,, 
LA03/2017/0891/F,02/10/2017,Q3,02/10/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Single storey rear extension and remodelling of front porch,50 Springvale Road  Doagh  Ballyclare  BT39 0SS,"326,191","393,084",Approved,Approved,27/12/2017,Q3,,,12,, 
LA03/2017/0892/F,03/10/2017,Q3,03/10/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,Proposed two storey dwelling (Change of house type to plot No. 25 from that approved under U/2013/0109/F),Plot No. 25 Moyra Road  Burnside,"325,382","392,081",Approved,Approved,27/12/2017,Q3,,,11.8,, 
LA03/2017/0894/F,03/10/2017,Q3,03/10/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Other,Urban, , ,Ground floor rear extension to provide disabled bedroom and bathroom to dwelling.,13 The Brambles  Craigstown Road  Randalstown  BT41 2PU,"308,794","390,626",Approved,Approved,27/11/2017,Q3,,,7.8,, 
LA03/2017/0895/F,03/10/2017,Q3,03/10/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Civic,Rural: Countryside, , ,Change of use from farm buildings and yard to provide an extension of existing commercial car park for users of Belfast International Airport,Lands adjacent to and approx. 50m North East of 10 Crooked Stone Road  Aldergrove  BT29 4EH,"315,926","381,582",Pending, ,,,,,,1,< 6 months
LA03/2017/0897/F,03/10/2017,Q3,03/10/2017,Antrim and Newtownabbey,BELFAST NORTH,Full,Local,Commercial,Urban, , ,New single storey storage and distribution building (retrospective),1 Sanda Road  Drumnadrough  Newtownabbey  BT37 9UB,"334,667","380,313",Pending, ,,,,,25.4,1,< 6 months
LA03/2017/0898/O,04/10/2017,Q3,04/10/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Outline,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Site of replacement dwelling and garage,30m approx. north west of 15 Creeve Road  Randalstown,"305,967","387,819",Approved,Approved,15/01/2018,Q4,,,13.8,, 
LA03/2017/0899/F,04/10/2017,Q3,04/10/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,2 storey rear extension to dwelling,29 Greenan Road  Randalstown,"304,143","386,552",Approved,Approved,05/01/2018,Q4,,,12.6,, 
LA03/2017/0900/RM,04/10/2017,Q3,04/10/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Reserved Matters,Local,Residential,Rural: Countryside,Rural housing developments (countryside), ,2 no. new dwellings and garages,Between 140 and 142 Ballymena Road  Kells,"323,363","391,062",Approved,Approved,16/01/2018,Q4,,,14,, 
LA03/2017/0903/F,04/10/2017,Q3,05/10/2017,Antrim and Newtownabbey,BELFAST NORTH,Full,Local,Civic,Urban, , ,Erection of 1no. four metre high column for an Automatic Number Plate Recognition (ANPR) Camera,Marks & Spencer  1 Old Glenmount Road  Newtownabbey  BT36 7DN,"334,270","380,824",Approved,Approved,09/11/2017,Q3,,,5,, 
LA03/2017/0904/A,04/10/2017,Q3,05/10/2017,Antrim and Newtownabbey,BELFAST NORTH,Consent to Display,Local,Other,Urban, , ,Display of 4 non-illuminated advertisements mounted to existing lamp posts,Marks & Spencer  1 Old Glenmount Road  Newtownabbey  BT36 7DN,"334,246","380,809",Approved,Approved,09/11/2017,Q3,,,5,, 
LA03/2017/0906/F,06/10/2017,Q3,06/10/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Erection of Dwelling and Garage (Change of House Type to Site 1 previously approved under LA03/2016/0121/F),Site 1  130m NW of Ballyhowne House  191 Ballyrobert Road  Ballyclare  BT39 9RJ,"328,032","389,129",Approved,Approved,06/12/2017,Q3,,,8.6,, 
LA03/2017/0907/F,06/10/2017,Q3,06/10/2017,Antrim and Newtownabbey,EAST ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed extension to rear of dwelling together with first floor extension including a modification to the ridge height,10 Mount Pleasant Avenue  Newtownabbey  BT37 0NE,"335,294","384,476",Approved,Approved,27/11/2017,Q3,,,7.2,, 
LA03/2017/0908/F,05/10/2017,Q3,05/10/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Urban,Urban housing developments, ,"Proposed erection of 44 no. residential dwellings (mix of detached and semi-detached), including domestic garages, open space and landscaping, right hand turn lane from Randalstown Road and all site and access works (amended scheme to that enacted under T/2008/0195/F)",Lands at the former Enkalon Sports and Social Club  25a Randalstown Road  circa 150m east of 1 Umry Gardens and directly adjacent and west of Oriel Lodge Residential Home  Randalstown Road  Antrim,"313,965","387,466",Pending, ,,,,,,1,< 6 months
LA03/2017/0909/F,09/10/2017,Q3,09/10/2017,Antrim and Newtownabbey,SOUTH ANTRIM,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,New dwelling and integrated garage (change of house type to that previously approved under Ref: LA03/2016/0086/RM),Approx. 100m NW of 43 Clady Road  Dunadry  Antrim  BT41 4QR,"319,844","383,912",Approved,Approved,27/11/2017,Q3,,,7,, 
