ID,DateReceived,ReceivedQ,DateValid,Authority,LPA19CD,LPA19NM,Constituency,AppType,Classification,StatsCategory,Urban_Rural,HousingType,RenewableType,Proposal,SiteAddress,Easting,Northing,Status@31Mar,Decision_Withdrawal,DecisionIssuedDate,DecidedQ,DateWithdrawn,WithdrawnQ,processingtime_wks,Live@31Mar,timeinsystem
LA01/2025/0259/F,07-Mar-2025,Q4,25-Mar-2025,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Change of Use,Urban, , ,Change Of Use Of Existing Scout Hall To Dwelling,"10 Market Street, Ballycastle","311,368","440,770",Pending, ,,,,,4.8,1,< 6 months
LA02/2025/0190/O,07-Mar-2025,Q4,12-Mar-2025,Mid and East Antrim,N13000009,Mid and East Antrim LPA,NORTH ANTRIM,Outline,Local,Agricultural,Rural: Countryside, , ,Dwelling On The Farm,"60 Metres South East of 202 Old Ballymoney Road,  Ballymena,","309,029","406,123",Pending, ,,,,,6.0,1,< 6 months
LA03/2025/0160/F,07-Mar-2025,Q4,11-Mar-2025,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Civic,Rural: Countryside, , ,New access laneway and landscape enhancements,"41 Tobergill Road, Templepatrick, Ballyclare, BT39 0DT","320,703","389,153",Pending, ,,,,,9.2,1,< 6 months
LA03/2025/0161/F,07-Mar-2025,Q4,07-Mar-2025,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,BELFAST NORTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Extension and alterations to dwelling,"30 Cashelton Manor, Newtownabbey, BT36 7FN","330,352","381,309",Pending, ,,,,,6.8,1,< 6 months
LA03/2025/0162/F,07-Mar-2025,Q4,13-Mar-2025,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,EAST ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,Erection of boundary fence and relocation of access and driveway,"12 Glenavon Park, Jordanstown, Newtownabbey, BT37 0QP","335,952","383,772",Pending, ,,,,,,1,< 6 months
LA03/2025/0163/F,07-Mar-2025,Q4,07-Mar-2025,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Civic,Rural: Countryside, ,Biomass/anaerobic digester,"Proposed 500kw Generic Anaerobic Digester and Combined Heat and Power Plant, plus construction of new feed stock area with ancillary works (in Lieu of application T/2011/0226/F)","220m south of 104 Moira Road, Crumlin, Co Antrim, BT29 4HG","316,417","374,658",Pending, ,,,,,,1,< 6 months
LA03/2025/0165/F,07-Mar-2025,Q4,24-Mar-2025,Antrim and Newtownabbey,N13000001,Antrim and Newtownabbey LPA,SOUTH ANTRIM,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Proposed Conversion of Upper Floor Of Existing / Approved Two Storey Apartment to New Standalone 2 Bedroom Apartment, Incorporating Internal Alterations","14-16 Rashee Road Ballyclare,  Ballyclare,  BT39 9HJ","328,685","391,400",Pending, ,,,,,,1,< 6 months
LA04/2025/0377/F,07-Mar-2025,Q4,07-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST EAST,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Single storey extension to rear of dwelling, replacement of garage roof.","12 Glenview Crescent Belfast,  Belfast,  BT5 7LX","338,049","371,674",Pending, ,,,,,,1,< 6 months
LA04/2025/0383/F,07-Mar-2025,Q4,13-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,"Removal of first floor front elevation window for first floor front extension. Part demolition of side and rear external wall and provision of single storey side (first floor) and rear (ground floor) extension. Dormer window to front elevation, raised platforms and fenestration changes.","19a Donegall Park Avenue Belfast,  Belfast,  BT15 4ET","333,565","378,619",Pending, ,,,,,,1,< 6 months
LA04/2025/0405/F,07-Mar-2025,Q4,07-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST NORTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey side extension,"9 Mill Valley Drive Belfast,  Belfast,  BT14 8FE","330,182","376,890",Pending, ,,,,,,1,< 6 months
LA04/2025/0446/F,07-Mar-2025,Q4,07-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Civic,Urban, , ,Installation of 1338 no. photovoltaic (PV) panels and ancillary development to roof of Belfast Grand Central Station.,"Belfast Grand Central Station fronting Durham St and Grosvenor Rd, Belfast.","333,207","373,762",Pending, ,,,,,8.6,1,< 6 months
LA05/2025/0166/O,07-Mar-2025,Q4,07-Mar-2025,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,"New dwelling & garage on a farm, access and associated site works","Lands adjoining and 50m NW of 46 Ballykeel Road, Ballynahinch, Lisburn","332,007","357,166",Pending, ,,,,,,1,< 6 months
LA05/2025/0226/F,07-Mar-2025,Q4,28-Mar-2025,Lisburn and Castlereagh,N13000008,Lisburn and Castlereagh LPA,LAGAN VALLEY,Full,Local,Commercial,Rural: Countryside, , ,Proposed erection of admin portable building for animal rescue (retrospective),"6 Grove Hill Road, Bottier, Moira, BT67 0PW","317,005","359,108",Pending, ,,,,,,1,< 6 months
LA06/2025/0183/F,07-Mar-2025,Q4,07-Mar-2025,Ards and North Down,N13000002,Ards and North Down LPA,STRANGFORD,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,2 storey front and side extension; front and rear dormer with juliet balcony to front,"20a Ballygelagh Road Kircubbin,  Newtownards,  BT22 1JG","362,012","357,506",Pending, ,,,,,,1,< 6 months
LA06/2025/0184/F,07-Mar-2025,Q4,07-Mar-2025,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Front and rear dormers (Amended Plans),73 Princetown Road  Bangor  BT20 3TD,"349,952","381,962",Pending, ,,,,,,1,< 6 months
LA06/2025/0185/F,07-Mar-2025,Q4,07-Mar-2025,Ards and North Down,N13000002,Ards and North Down LPA,NORTH DOWN,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single-storey side extension,"17 Ardmore Road, Holywood, BT18 0PJ","340,970","378,744",Pending, ,,,,,6.6,1,< 6 months
LA07/2025/0342/F,07-Mar-2025,Q4,10-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,New single rural dwellings (settlement), ,"2.5-storey house, a 1.5-storey garage with a games/gym room above, and a new outbuilding to replace the existing one, along with related site works and landscaping. This application replaces a previous approval for two houses on the same site (refs: P/2008/0173/RM and P/2008/0180/RM).","Lands 7m NW of No. 14 Killowen Old Road, and 38m SE of No. 4 Killowen Old Road, Rostrevor,  BT34 3AD","319,044","315,999",Pending, ,,,,,,1,< 6 months
LA07/2025/0343/F,07-Mar-2025,Q4,10-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Urban,Urban other, ,Change of House type,"23k Forest Hills Newry,  Newry,  BT34 2FL","310,430","323,139",Pending, ,,,,,,1,< 6 months
LA07/2025/0346/F,07-Mar-2025,Q4,14-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Retention of unauthorised garage / storage building (domestic use),"12 Moor Hill Road,  Newry,  BT34 2QJ","310,075","325,156",Pending, ,,,,,,1,< 6 months
LA07/2025/0350/F,07-Mar-2025,Q4,10-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",STRANGFORD,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Addition of rear single storey kitchen extension for domestic purposes,171A Clay Road  Derryboye  Killyleagh  BT30 9LS,"350,162","357,034",Pending, ,,,,,,1,< 6 months
LA07/2025/0353/F,07-Mar-2025,Q4,11-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Countryside,Rural other (countryside), ,Erection of one glamping pod,"Land to the rear and 30 metres south east of 45 Islandmoyle Road, Cabra, Newry BT34 5HY","327,823","334,392",Pending, ,,,,,,1,< 6 months
LA07/2025/0356/F,07-Mar-2025,Q4,11-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",NEWRY AND ARMAGH,Full,Local,Commercial,Rural: Countryside, , ,Expansion of established kitchen fitting business to include the extension of an existing building for storage purposes and improved welfare facilities with associated site works,"Lands approximately 25m south east of 19 Drumnahunshin Road, Whitecross, Co. Armagh, BT60 2TF","299,951","329,642",Pending, ,,,,,,1,< 6 months
LA08/2025/0274/F,07-Mar-2025,Q4,31-Mar-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Full,Local,Other,Rural: Settlement, , ,Single storey extension to dwelling comprising bedroom and en-suite shower room facility and provision of external ramp with railing.,"14 Regency Manor, Dollingstown, Craigavon, BT66 7JG","310,364","358,191",Pending, ,,,,,,1,< 6 months
LA08/2025/0276/A,07-Mar-2025,Q4,28-Mar-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",UPPER BANN,Consent to Display,Local,Other,Urban, , ,Installation of 1 digital LED screen advertisement,"Land immediately adjacent and northeast of High Street Mall Car Park, contained to the east by Mill Avenue and northwest by Northway, 115 metres west of 39A Castle Street, Portadown, Craigavon BT62 1BA","301,042","354,051",Pending, ,,,,,,1,< 6 months
LA08/2025/0284/F,07-Mar-2025,Q4,28-Mar-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,"Erection of two-storey extension, alterations to existing dwelling and associated site works","31 Rowan Road, Derrynoose, Armagh, BT60 3DS","278,112","331,198",Pending, ,,,,,,1,< 6 months
LA08/2025/0286/F,07-Mar-2025,Q4,01-Apr-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Full,Local,Other,Urban, , ,Resurfacing of the entry between no.12 and no.14 Upper English Street; provision of planters in the entry to the rear of no.16 and no.18 Upper English Street; construction of steps from the entry at the rear of no.18 and no.20 Upper English Street to provide access to the theatre and carpark to the west; construction of a bin storage area to the rear (west) of no.20 Upper English Street; construction of steps and retaining walls to access a new patio area to the rear of no.20 Upper English Street; rendering and painting part of the north facade of no.12 Upper English Street; and all associated site works and landscaping,"Site abutting to rear (west) of nos.14-20 Upper English Street, Armagh, and abutting to side (south) of no.14 Upper English Street, Armagh, BT61 7BH","287,584","345,265",Pending, ,,,,,,1,< 6 months
LA08/2025/0288/O,07-Mar-2025,Q4,02-Apr-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",NEWRY AND ARMAGH,Outline,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Site for dwelling and garage on a farm,"Immediately adjacent to and north of 47 Lissheffield Road, Loughgall, Armagh, BT61 8QB","292,284","350,631",Pending, ,,,,,,1,< 6 months
LA08/2025/0364/F,07-Mar-2025,Q4,26-Mar-2025,"Armagh, Banbridge and Craigavon",N13000003,"Armagh City, Banbridge and Craigavon LPA",LAGAN VALLEY,Full,Local,Civic,Rural: Countryside, , ,"Proposed 3G /4G Training pitch, with fenced enclosure and Floodlighting","Approximately 288m Northeast of 17 Rowantree Road, Dromore, BT25 1NN","319,066","352,487",Pending, ,,,,,,1,< 6 months
LA09/2025/0249/F,07-Mar-2025,Q4,07-Mar-2025,Mid Ulster,N13000010,Mid Ulster LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Extension to Side and Rear of Ex. Dwelling and internal alterations.,61 Goland Road  Ballygawley,"265,961","357,174",Pending, ,,,,,3.6,1,< 6 months
LA09/2025/0250/F,07-Mar-2025,Q4,07-Mar-2025,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Commercial,Rural: Settlement, , ,Change of use from Bank to Physio and Sports Recovery Clinic,"21 St Patricks Street, Draperstown","278,141","394,587",Pending, ,,,,,,1,< 6 months
LA09/2025/0251/F,07-Mar-2025,Q4,10-Mar-2025,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Full,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling and detached domestic garage (House on a farm),Approx. 75M North of 29 Camaghy Road  Galbally Dungannon,"271,221","367,577",Pending, ,,,,,4.8,1,< 6 months
LA09/2025/0252/RM,07-Mar-2025,Q4,10-Mar-2025,Mid Ulster,N13000010,Mid Ulster LPA,MID ULSTER,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Dwelling (Infill site under CTY8 of PPS21),Site between 125A and 127 Limehill Road  Pomeroy,"269,362","375,887",Pending, ,,,,,6.2,1,< 6 months
LA10/2025/0244/RM,07-Mar-2025,Q4,10-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed erection of single storey dwelling and garage,"Immediately West of No.3 Drumard Road, Drumbarna, Kesh, BT93 1RR","217,416","360,955",Pending, ,,,,,5.0,1,< 6 months
LA10/2025/0246/F,07-Mar-2025,Q4,11-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,FERMANAGH AND SOUTH TYRONE,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Replacement dwelling and garage,"130M North East of 115 Glen Road, Tempo, Enniskillen,  BT94 3JW","234,011","351,498",Pending, ,,,,,6.6,1,< 6 months
LA10/2025/0247/F,07-Mar-2025,Q4,10-Mar-2025,Fermanagh and Omagh,N13000007,Fermanagh and Omagh LPA,WEST TYRONE,Full,Local,Residential,Rural: Countryside,Rural extensions and alterations (countryside), ,Proposed front extension to existing garage to provide a new ancillary granny flat,"21 Crocknacor Road, Cloghfin, Omagh,  BT79 0JS","251,754","373,561",Pending, ,,,,,7.0,1,< 6 months
LA11/2025/0160/F,07-Mar-2025,Q4,18-Mar-2025,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Residential,Urban,Urban housing developments, ,Proposed residential development comprising of 18 No. residential units with associated landscaping and access.,"Site on former industrial lands, circa 30m north of 'Three Mile House' (public house), north of Drumahoe Road, Drumahoe.","246,313","415,072",Pending, ,,,,,,1,< 6 months
LA11/2025/0161/F,07-Mar-2025,Q4,07-Mar-2025,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Full,Local,Industrial,Rural: Countryside, , ,"A 1.95 hectare lateral South Westerly extension of the existing quarry, to a depth contiguous with the permitted floor at Letterbrat Quarry, including restoration","Letterbrat Quarry, 79 Letterbrat Road, Plumbridge, BT79 8DN","247,006","392,198",Pending, ,,,,,,1,< 6 months
LA11/2025/0163/F,07-Mar-2025,Q4,07-Mar-2025,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Residential,Urban,Urban extensions and alterations, ,Proposed single storey rear extension to dwelling.,"121 Drumleck Drive Londonderry,  Londonderry,  BT48 8EW","244,280","420,105",Pending, ,,,,,7.0,1,< 6 months
LA11/2025/0162/F,08-Mar-2025,Q4,11-Mar-2025,Derry and Strabane,N13000006,Derry City and Strabane LPA,FOYLE,Full,Local,Residential,Urban,Urban extensions and alterations, ,Re-roofing of existing single storey garage,"30 Baronscourt Londonderry,  Londonderry,  BT48 7RH","244,104","419,439",Pending, ,,,,,4.4,1,< 6 months
LA11/2025/0164/RM,08-Mar-2025,Q4,08-Mar-2025,Derry and Strabane,N13000006,Derry City and Strabane LPA,WEST TYRONE,Reserved Matters,Local,Residential,Rural: Countryside,New single rural dwellings (countryside), ,Proposed dwelling and Garage,"Lands between 106 and 108 Moorlough Road, Glenmornan, Strabane, BT82 0ER","242,034","399,489",Pending, ,,,,,,1,< 6 months
LA04/2025/0387/F,09-Mar-2025,Q4,09-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Dormer to the rear of the dwelling for roof space conversion with roof lights to the front of the dwelling.,"44 Lyndhurst View Avenue Belfast,  Belfast,  BT13 3XB","330,322","375,251",Pending, ,,,,,,1,< 6 months
LA04/2025/0409/F,09-Mar-2025,Q4,09-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST WEST,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single Storey Rear Extension. Conversion of Existing Garage to Garden Room and W.C.,"36 Corrina Avenue,  Belfast,  BT17 0HR","328,476","369,733",Pending, ,,,,,8.4,1,< 6 months
LA04/2025/0410/F,09-Mar-2025,Q4,09-Mar-2025,Belfast,N13000004,Belfast LPA,BELFAST SOUTH,Full,Local,Residential,Urban,Urban extensions and alterations, ,Single storey side and rear extension,"48 Ashton Park Belfast,  Belfast,  BT10 0JQ","329,918","370,103",Pending, ,,,,,8.6,1,< 6 months
LA07/2025/0359/F,09-Mar-2025,Q4,11-Apr-2025,"Newry, Mourne and Down",N13000011,"Newry, Mourne and Down LPA",SOUTH DOWN,Full,Local,Residential,Rural: Settlement,Rural housing developments (settlement), ,Replacement of Guard Railings to main Balcony and Juliet Balconies to top floor Apartment 37,"37 The Quay, Dundrum,  Newcastle,  BT33 0LS","340,703","336,451",Pending, ,,,,,,1,< 6 months
LA01/2025/0211/F,10-Mar-2025,Q4,10-Mar-2025,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Mixed Use,Rural: Settlement, , ,Retrospective change of use from the first floor of the domestic garage to a self-catering unit and retention of new self-catering unit on ground floor & retention of extension to site curtilage,"10 Woodland Drive, Dernaflaw,  Dungiven","266,481","409,383",Pending, ,,,,,,1,< 6 months
LA01/2025/0212/F,10-Mar-2025,Q4,11-Mar-2025,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Change of Use,Rural: Countryside, , ,Completion of partially-constructed non-commercial stables (for private use only) and associated yard and laneway,"Lands 25m East of 218 Castlecat Road, Derrykeighan, Ballymoney","297,453","432,716",Pending, ,,,,,,1,< 6 months
LA01/2025/0222/F,10-Mar-2025,Q4,14-Mar-2025,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,EAST LONDONDERRY,Full,Local,Residential,Rural: Countryside,Replacement single rural dwellings (countryside), ,Proposed Replacement Dwelling and Garage,"56 Scotchtown Road, Limavady","265,080","430,267",Pending, ,,,,,,1,< 6 months
LA01/2025/0232/F,10-Mar-2025,Q4,19-Mar-2025,Causeway Coast and Glens,N13000005,Causeway Coast and Glens LPA,NORTH ANTRIM,Full,Local,Commercial,Rural: Countryside, , ,"Proposed retention of extension to existing car storage compound associated with existing car sales dealership, retention of building, access, landscaping and ancillary site works (Amended Site Plan)","17 Taughey Road, Balnamore, Ballymoney","291,728","426,745",Pending, ,,,,,,1,< 6 months
